UT -14 deg twilight: 2025-12-12T00:50:48.916 2025-12-12T08:22:55.654
UT middle of the night: 2025-12-12T04:36:52.285

timezone CLT: America/SantiagoCLT -14 deg twilight: 12/11/2025,   21:50:48 to 05:22:55
timezone ET: America/New_YorkET  -14 deg twilight: 12/11/2025,   19:50:48 to 03:22:55
timezone PT: America/Los_AngelesPT  -14 deg twilight: 12/11/2025,   16:50:48 to 00:22:55
CLT middle of the night: 01:36:52
ET  middle of the night: 23:36:52
PT  middle of the night: 20:36:52


UT -14 deg twilight: 2025-12-12T00:50:48.916 2025-12-12T08:22:55.654
UT middle of the night: 2025-12-12T04:36:52.285

timezone CLT: America/SantiagoCLT -14 deg twilight: 12/11/2025,   21:50:48 to 05:22:55
timezone ET: America/New_YorkET  -14 deg twilight: 12/11/2025,   19:50:48 to 03:22:55
timezone PT: America/Los_AngelesPT  -14 deg twilight: 12/11/2025,   16:50:48 to 00:22:55
CLT middle of the night: 01:36:52
ET  middle of the night: 23:36:52
PT  middle of the night: 20:36:52



#####################
### OBSPLAN:
#####################
 jsonID program  priority  order airmass sep_moon                         json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]
     45     twi         0     10    2.02    127.0  SheppardTwilightDec11evening.json 304.46 -31.08 2025-12-12T00:24:06.916 21:24 19:24    0.00      0.0      0.00    26.70    26.70
     26     yse         0     20    1.61    167.3                       2025plf.json 348.79   9.76 2025-12-12T00:50:48.916 21:50 19:50   58.91      1.0      5.16     2.67     7.83
     34     yse         0     30    1.48    173.2                    GRB251013C.json 345.83  -0.12 2025-12-12T00:58:38.523 21:58 19:58   10.31      0.0      0.38     5.33     5.71
     29     yse         0     40    1.36    173.0                       2025vjw.json 347.25  -7.43 2025-12-12T01:04:21.206 22:04 20:04    7.44      0.0      0.27     3.33     3.61
     31     yse         0     50    1.38    170.1                           393.json 345.62  -9.85 2025-12-12T01:07:57.583 22:07 20:07    2.90      0.0      0.11     8.00     8.11
     28     yse         0     60    1.29    146.9                       2025tqb.json 342.65 -34.29 2025-12-12T01:16:03.967 22:16 20:16   24.59      1.0      3.90     2.67     6.57
     33     yse         0     70    1.08    135.7                           ELA.json   9.45 -43.98 2025-12-12T01:22:38.076 22:22 20:22   22.80      0.0      0.84    10.67    11.50
     52  shadow         0     80    1.05    114.1             Shadow_Fornax_r90.json  54.54 -34.55 2025-12-12T01:34:08.229 22:34 20:34   35.69      0.0      1.31    30.00    31.31
     51  shadow         0     90    1.02    114.2       Shadow_Fornax_g90_extra.json  54.54 -34.55 2025-12-12T02:05:26.736 23:05 21:05    0.00      0.0      0.00    30.00    30.00
      2  desirt         0    100    1.13    147.7              DESIRT_20-20-1_g.json  20.77 -19.59 2025-12-12T02:35:26.736 23:35 21:35   33.37      1.0      4.22     6.67    10.89
      3  desirt         0    110    1.15    147.7              DESIRT_20-20-1_i.json  20.77 -19.59 2025-12-12T02:46:20.148 23:46 21:46    0.00      0.0      0.00     9.17     9.17
      4  desirt         0    120    1.12    143.2              DESIRT_20-20-2_g.json  24.72 -22.23 2025-12-12T02:55:30.148 23:55 21:55    4.54      0.0      0.17     6.67     6.83
      5  desirt         0    130    1.14    143.3              DESIRT_20-20-2_i.json  24.72 -22.23 2025-12-12T03:02:20.126 00:02 22:02    0.00      0.0      0.00     9.17     9.17
     24     yse         0    140    1.18    144.4                      2025abcr.json  26.73 -15.28 2025-12-12T03:11:30.126 00:11 22:11    7.20      0.0      0.26     4.67     4.93
      1     agn         0    150    1.20    137.7                          X123.json  35.53  -5.31 2025-12-12T03:16:25.966 00:16 22:16   13.20      0.0      0.48    33.00    33.48
